"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19"
"Uhrf1bp1l" 0.0127576054955839 0.0111801242236025 0.0169204737732657 0.0193423597678917 0.0138504155124654 0.00564971751412429 0.00909090909090909 0.0184049079754601 0.00921658986175115 0.00523560209424084 0.0267379679144385 0.0292397660818713 0.0188679245283019 0.0065359477124183 0.0245901639344262 0.018018018018018 0.024390243902439 0.0588235294117647 0.0444444444444444 0.0384615384615385
"Tbkbp1" 0.00588812561334642 0.00248447204968944 0.00676818950930626 0.00386847195357834 0 0 0.0121212121212121 0.00920245398773006 0.0138248847926267 0.00523560209424084 0 0 0.00628930817610063 0.0065359477124183 0.0163934426229508 0.00900900900900901 0 0.0196078431372549 0.0222222222222222 0
"Txndc15" 0.0255152109911678 0.0186335403726708 0.0186125211505922 0.0212765957446809 0.0138504155124654 0.0141242937853107 0.0242424242424242 0.0245398773006135 0.0230414746543779 0.0104712041884817 0.0213903743315508 0.0116959064327485 0.0377358490566038 0.0065359477124183 0.00819672131147541 0.027027027027027 0 0.0196078431372549 0.0222222222222222 0.0384615384615385
"Crcp" 0.00392541707556428 0.00869565217391304 0.00676818950930626 0.00773694390715667 0.0110803324099723 0.019774011299435 0.00303030303030303 0.00613496932515337 0.00460829493087558 0 0.0053475935828877 0 0.00628930817610063 0 0.00819672131147541 0.018018018018018 0.0121951219512195 0 0.0222222222222222 0
"Elmod3" 0.00294406280667321 0.00496894409937888 0.00169204737732657 0.00193423597678917 0 0 0 0 0.00460829493087558 0 0 0 0 0 0 0 0 0 0 0
"Fam98a" 0.00588812561334642 0.00248447204968944 0.00338409475465313 0.00386847195357834 0.00831024930747922 0.00564971751412429 0.00303030303030303 0.00306748466257669 0.00460829493087558 0.00523560209424084 0.0106951871657754 0.00584795321637427 0 0.0065359477124183 0 0.018018018018018 0 0 0 0
"Rfc4" 0.00098135426889107 0 0.00169204737732657 0 0 0 0.00303030303030303 0 0 0 0.0160427807486631 0 0.0125786163522013 0 0 0 0 0 0 0
"Rbbp6" 0.0264965652600589 0.0298136645962733 0.0287648054145516 0.0290135396518375 0.0277008310249307 0.019774011299435 0.0424242424242424 0.0582822085889571 0.0230414746543779 0.0261780104712042 0.0320855614973262 0.0116959064327485 0.050314465408805 0.0130718954248366 0.040983606557377 0.00900900900900901 0.0487804878048781 0.0588235294117647 0.0666666666666667 0.0384615384615385
"Cers4" 0.00883218842001963 0.00496894409937888 0.00676818950930626 0.0193423597678917 0.0221606648199446 0.00564971751412429 0.00606060606060606 0.00920245398773006 0.00921658986175115 0.0104712041884817 0.0106951871657754 0.0116959064327485 0.0251572327044025 0 0.00819672131147541 0 0.0609756097560976 0.0196078431372549 0.0888888888888889 0.153846153846154
"Qpct" 0.00588812561334642 0.00496894409937888 0.0050761421319797 0.00193423597678917 0.0110803324099723 0.00282485875706215 0.0151515151515152 0.0368098159509202 0.00460829493087558 0 0 0.00584795321637427 0.0377358490566038 0 0 0.00900900900900901 0.024390243902439 0.0588235294117647 0 0
"Elf4" 0.00883218842001963 0.0124223602484472 0.0050761421319797 0.00967117988394584 0.0110803324099723 0.00282485875706215 0.00909090909090909 0.0368098159509202 0.0184331797235023 0 0.0053475935828877 0.0116959064327485 0.0251572327044025 0 0.00819672131147541 0 0 0.0784313725490196 0 0
"Tle3" 0.0107948969578018 0.00372670807453416 0.011844331641286 0.00773694390715667 0.00554016620498615 0.00847457627118644 0.00909090909090909 0.00613496932515337 0.00921658986175115 0.00523560209424084 0.0053475935828877 0.0116959064327485 0.0188679245283019 0.0196078431372549 0 0.036036036036036 0 0 0.0222222222222222 0
"Mrps25" 0.0127576054955839 0.0161490683229814 0.0186125211505922 0.0135396518375242 0.0249307479224377 0.0141242937853107 0.0212121212121212 0.0245398773006135 0.032258064516129 0.0209424083769634 0.0106951871657754 0.0233918128654971 0.0314465408805031 0.0326797385620915 0.0163934426229508 0.018018018018018 0.0365853658536585 0 0 0.0769230769230769
"Jakmip2" 0.00392541707556428 0.00124223602484472 0 0.00580270793036751 0.00277008310249307 0.00282485875706215 0 0.00306748466257669 0.00460829493087558 0.00523560209424084 0.0053475935828877 0 0.00628930817610063 0 0 0 0 0 0 0
"Ddx3x" 0.0961727183513248 0.0956521739130435 0.0524534686971235 0.0696324951644101 0.102493074792244 0.0903954802259887 0.0848484848484849 0.0613496932515337 0.101382488479263 0.06282722513089 0.0641711229946524 0.0935672514619883 0.0817610062893082 0.0849673202614379 0.0655737704918033 0.144144144144144 0.121951219512195 0.176470588235294 0.155555555555556 0.307692307692308
"Cd40" 0.00785083415112856 0.0124223602484472 0.00846023688663283 0.00386847195357834 0.00831024930747922 0.00847457627118644 0.00909090909090909 0.00613496932515337 0.00921658986175115 0.0209424083769634 0 0.0175438596491228 0.00628930817610063 0.0065359477124183 0 0.00900900900900901 0 0 0 0
"Arhgap10" 0.0107948969578018 0.0186335403726708 0.00846023688663283 0.00580270793036751 0.03601108033241 0.019774011299435 0.0121212121212121 0.00613496932515337 0.0138248847926267 0.0209424083769633 0.0160427807486631 0 0.0251572327044025 0 0.0163934426229508 0.018018018018018 0.024390243902439 0.0196078431372549 0 0.0769230769230769
"Zfp948" 0.00196270853778214 0.0062111801242236 0.00169204737732657 0.00386847195357834 0.00277008310249307 0.00282485875706215 0.00909090909090909 0.00306748466257669 0 0.0104712041884817 0 0.00584795321637427 0 0 0 0.00900900900900901 0 0 0 0
"Ppp1r21" 0.028459273797841 0.0136645962732919 0.027072758037225 0.02321083172147 0.0193905817174515 0.0282485875706215 0.0272727272727273 0.0276073619631902 0.0276497695852535 0.0104712041884817 0.0160427807486631 0.0116959064327485 0.0377358490566038 0.0130718954248366 0.0245901639344262 0.0540540540540541 0.024390243902439 0.117647058823529 0 0
"Fam213a" 0.00883218842001963 0.00869565217391304 0.00846023688663283 0.011605415860735 0 0.0112994350282486 0.0151515151515152 0.00613496932515337 0 0.00523560209424084 0.0106951871657754 0 0.00628930817610063 0.0130718954248366 0.0163934426229508 0.00900900900900901 0 0.0196078431372549 0.0222222222222222 0
"Lipa" 0.0353287536800785 0.0285714285714286 0.0473773265651438 0.0386847195357834 0.0554016620498615 0.0225988700564972 0.0515151515151515 0.147239263803681 0.032258064516129 0.00523560209424084 0.0588235294117647 0.0409356725146199 0.0314465408805031 0.0457516339869281 0.0655737704918033 0.00900900900900901 0.0487804878048781 0.0196078431372549 0.0222222222222222 0
"Atpaf1" 0.0107948969578018 0.00869565217391304 0.00338409475465313 0.00580270793036751 0.0166204986149584 0.00282485875706215 0.00909090909090909 0 0 0 0.0053475935828877 0 0 0 0 0.018018018018018 0 0 0 0
"Cct2" 0.0274779195289499 0.0335403726708075 0.0338409475465313 0.0290135396518375 0.0249307479224377 0.0169491525423729 0.0393939393939394 0.0766871165644172 0.032258064516129 0.0209424083769634 0.0588235294117647 0.0409356725146199 0.0440251572327044 0.0130718954248366 0.00819672131147541 0.018018018018018 0.0121951219512195 0.0392156862745098 0.0444444444444444 0
"Ing5" 0.00588812561334642 0.00745341614906832 0.0050761421319797 0.02321083172147 0.00554016620498615 0.00564971751412429 0.0151515151515152 0.00920245398773006 0 0.00523560209424084 0.0053475935828877 0.00584795321637427 0.00628930817610063 0 0.00819672131147541 0 0.024390243902439 0.0588235294117647 0.0666666666666667 0
"Lcor" 0.00294406280667321 0.00496894409937888 0.0101522842639594 0.0154738878143133 0.00831024930747922 0.0112994350282486 0.0212121212121212 0.00920245398773006 0 0 0 0.0116959064327485 0.00628930817610063 0.0065359477124183 0.00819672131147541 0.00900900900900901 0.0121951219512195 0 0 0
"Mfsd14b" 0.0107948969578018 0.00869565217391304 0.0101522842639594 0.011605415860735 0.0277008310249307 0.0169491525423729 0.0181818181818182 0.0214723926380368 0.00921658986175115 0 0.0106951871657754 0.0116959064327485 0.0251572327044025 0.0065359477124183 0.0245901639344262 0.00900900900900901 0.0121951219512195 0.0392156862745098 0 0
"Stoml1" 0.00490677134445535 0.00496894409937888 0.00846023688663283 0.00580270793036751 0.00554016620498615 0 0.00909090909090909 0 0.00921658986175115 0.0157068062827225 0 0 0.00628930817610063 0.0065359477124183 0.00819672131147541 0.00900900900900901 0.024390243902439 0 0 0
"Map2k4" 0.00785083415112856 0.00496894409937888 0.0050761421319797 0.00773694390715667 0.00831024930747922 0 0.0121212121212121 0.00920245398773006 0.00460829493087558 0.0104712041884817 0 0.00584795321637427 0.0251572327044025 0.0196078431372549 0 0 0.0121951219512195 0 0.0222222222222222 0
"Gm14296" 0.00392541707556428 0.00124223602484472 0.00338409475465313 0.00386847195357834 0.00277008310249307 0 0 0 0 0 0 0 0 0.0065359477124183 0 0 0 0 0 0.0384615384615385
"Rpl4" 0.318940137389598 0.316770186335404 0.328257191201354 0.460348162475822 0.418282548476454 0.370056497175141 0.351515151515152 0.585889570552147 0.354838709677419 0.261780104712042 0.358288770053476 0.374269005847953 0.59748427672956 0.359477124183007 0.360655737704918 0.378378378378378 0.48780487804878 0.490196078431373 0.4 0.461538461538462
"Eef2kmt" 0.0098135426889107 0.00248447204968944 0.0050761421319797 0.00967117988394584 0.00554016620498615 0.00847457627118644 0.00606060606060606 0.0122699386503067 0.0138248847926267 0.00523560209424084 0.0053475935828877 0.00584795321637427 0.00628930817610063 0.0065359477124183 0.00819672131147541 0.036036036036036 0.0121951219512195 0 0.0222222222222222 0.0769230769230769
"Tufm" 0.00294406280667321 0.0111801242236025 0.00338409475465313 0.00386847195357834 0.00831024930747922 0 0 0.0122699386503067 0 0.00523560209424084 0.0106951871657754 0.0116959064327485 0.00628930817610063 0.0065359477124183 0.0163934426229508 0 0 0.0392156862745098 0 0
"Rpl8" 0.423945044160942 0.463354037267081 0.487309644670051 0.502901353965184 0.493074792243767 0.53954802259887 0.454545454545455 0.696319018404908 0.433179723502304 0.486910994764398 0.427807486631016 0.409356725146199 0.49685534591195 0.562091503267974 0.442622950819672 0.45045045045045 0.353658536585366 0.568627450980392 0.377777777777778 0.461538461538461
"Ears2" 0.00098135426889107 0 0.00169204737732657 0.00386847195357834 0.00277008310249307 0 0.00303030303030303 0.0122699386503067 0.00460829493087558 0 0 0 0 0 0 0 0 0 0 0
"Fkbp15" 0.0392541707556428 0.0298136645962733 0.0219966159052453 0.0193423597678917 0.0304709141274238 0.0254237288135593 0.0333333333333333 0.0214723926380368 0.0230414746543779 0.031413612565445 0.0213903743315508 0.0350877192982456 0.0314465408805031 0.0130718954248366 0.0491803278688525 0.00900900900900901 0.0121951219512195 0.0392156862745098 0 0
"Slc4a2" 0.00098135426889107 0.00993788819875776 0.00338409475465313 0.00773694390715667 0.0138504155124654 0.00847457627118644 0.00303030303030303 0.0122699386503067 0.00460829493087558 0.00523560209424084 0.0053475935828877 0.00584795321637427 0.0188679245283019 0 0.00819672131147541 0 0.024390243902439 0.0980392156862745 0.0222222222222222 0.0769230769230769
"Unc93b1" 0.162904808635918 0.125465838509317 0.177664974619289 0.129593810444874 0.185595567867036 0.121468926553672 0.178787878787879 0.141104294478528 0.202764976958525 0.0994764397905759 0.181818181818182 0.157894736842105 0.113207547169811 0.0718954248366013 0.188524590163934 0.198198198198198 0.0365853658536585 0.215686274509804 0 0
"Ctrc" 0.0794896957801766 0.0608695652173913 0.0575296108291032 0.259187620889749 0.149584487534626 0.0593220338983051 0.0666666666666667 0.0797546012269939 0.0599078341013825 0.031413612565445 0.0909090909090909 0.105263157894737 0.188679245283019 0.0457516339869281 0.0327868852459016 0.207207207207207 0.0121951219512195 0.117647058823529 0.111111111111111 0.0384615384615385
"Vav2" 0.00588812561334642 0.0062111801242236 0.00676818950930626 0.00193423597678917 0.00554016620498615 0.0112994350282486 0 0.00613496932515337 0.00460829493087558 0.00523560209424084 0.0053475935828877 0.0116959064327485 0 0 0 0 0 0 0 0
"Mettl21a" 0.00686947988223749 0.00496894409937888 0.00846023688663283 0.00386847195357834 0.00554016620498615 0 0.00303030303030303 0.00613496932515337 0.00460829493087558 0 0 0 0 0.0065359477124183 0.0163934426229508 0 0.0365853658536585 0 0 0
"Cdk11b" 0.0343473994111874 0.0260869565217391 0.0490693739424704 0.0541586073500967 0.0470914127423823 0.0564971751412429 0.0454545454545455 0.0552147239263804 0.032258064516129 0.0209424083769634 0.0481283422459893 0.0175438596491228 0.0943396226415094 0.0326797385620915 0.0491803278688525 0.027027027027027 0.024390243902439 0.0196078431372549 0.155555555555556 0.0384615384615385
"Hhat" 0.00196270853778214 0.00372670807453416 0.00169204737732657 0 0.00277008310249307 0.00564971751412429 0 0.00613496932515337 0 0.00523560209424084 0 0 0 0 0 0 0 0.0196078431372549 0 0
"Cfap20" 0.0206084396467125 0.00869565217391304 0.0219966159052453 0.0174081237911025 0.0110803324099723 0.0112994350282486 0.00606060606060606 0.0153374233128834 0.00921658986175115 0.0157068062827225 0.0160427807486631 0.0175438596491228 0.050314465408805 0 0 0 0.0365853658536585 0 0.0222222222222222 0
"Nit2" 0.00588812561334642 0.00248447204968944 0.00676818950930626 0.00580270793036751 0.00277008310249307 0.0112994350282486 0 0.00306748466257669 0.0138248847926267 0 0 0.0116959064327485 0 0.0130718954248366 0 0.00900900900900901 0 0.0196078431372549 0 0.0384615384615385
"Zfp821" 0.00686947988223749 0.00372670807453416 0.00676818950930626 0.00193423597678917 0 0.00564971751412429 0.00303030303030303 0.00613496932515337 0 0 0 0 0 0.0065359477124183 0 0 0.024390243902439 0 0.0444444444444444 0
"Tnfsf13b" 0.00294406280667321 0.00124223602484472 0.00676818950930626 0.00386847195357834 0.00831024930747922 0.0169491525423729 0.00303030303030303 0.00613496932515337 0.00921658986175115 0.00523560209424084 0.0053475935828877 0 0 0.0130718954248366 0 0 0.024390243902439 0 0 0
"Hsdl1" 0.0098135426889107 0.00745341614906832 0.00169204737732657 0.00773694390715667 0.00277008310249307 0.00847457627118644 0.00303030303030303 0.00920245398773006 0.00460829493087558 0 0 0.00584795321637427 0.0125786163522013 0 0.0163934426229508 0 0 0 0 0
"Pink1" 0.0196270853778214 0.0248447204968944 0.0152284263959391 0.0212765957446809 0.0193905817174515 0.00564971751412429 0.0303030303030303 0.0153374233128834 0.032258064516129 0.0209424083769634 0.0160427807486631 0.0292397660818713 0 0.0196078431372549 0.040983606557377 0.00900900900900901 0.0365853658536585 0 0.0222222222222222 0.153846153846154
"Mcm4" 0.00490677134445535 0.00372670807453416 0.00676818950930626 0.00386847195357834 0.0138504155124654 0.00564971751412429 0.00303030303030303 0.00920245398773006 0 0.00523560209424084 0.0053475935828877 0 0.0440251572327044 0.0065359477124183 0 0 0.024390243902439 0 0 0.0769230769230769
"Fkbp2" 0.0794896957801766 0.0658385093167702 0.0795262267343486 0.0638297872340425 0.0969529085872576 0.0932203389830508 0.124242424242424 0.0797546012269939 0.129032258064516 0.06282722513089 0.0427807486631016 0.087719298245614 0.119496855345912 0.0522875816993464 0.163934426229508 0.0990990990990991 0.0853658536585366 0.0588235294117647 0.0222222222222222 0
"Cnn2" 0.0245338567222767 0.0211180124223602 0.0287648054145516 0.0290135396518375 0.0332409972299169 0.0338983050847458 0.0363636363636364 0.0736196319018405 0.0184331797235023 0.0157068062827225 0.0160427807486631 0.0292397660818713 0.0628930817610063 0.0522875816993464 0.0245901639344262 0.027027027027027 0.0853658536585366 0.0392156862745098 0.0222222222222222 0.230769230769231
"Ptpn11" 0.014720314033366 0.0161490683229814 0.00846023688663283 0.0270793036750484 0.0277008310249307 0.00847457627118644 0.00606060606060606 0.0184049079754601 0.00921658986175115 0.0104712041884817 0.0053475935828877 0.0233918128654971 0.0251572327044025 0.0065359477124183 0.0245901639344262 0 0.024390243902439 0.0196078431372549 0 0.0769230769230769
"Fam53c" 0.00392541707556428 0 0 0.00386847195357834 0 0.00282485875706215 0.00606060606060606 0.00613496932515337 0 0.00523560209424084 0 0.00584795321637427 0.00628930817610063 0.0065359477124183 0 0 0 0.0392156862745098 0 0
"Pkd1" 0.00196270853778214 0.00869565217391304 0 0 0.00831024930747922 0.00564971751412429 0.00909090909090909 0 0 0 0.0106951871657754 0.00584795321637427 0 0 0 0.00900900900900901 0.0121951219512195 0 0.0444444444444444 0.0384615384615385
"Mroh1" 0.0107948969578018 0.00496894409937888 0.011844331641286 0.00386847195357834 0.00554016620498615 0.00847457627118644 0.0242424242424242 0.0214723926380368 0.0138248847926267 0.031413612565445 0.0106951871657754 0.0175438596491228 0.0125786163522013 0.0065359477124183 0.0245901639344262 0.036036036036036 0.0121951219512195 0 0 0
"Vkorc1" 0.0382728164867517 0.0322981366459627 0.0287648054145516 0.0444874274661509 0.0415512465373961 0.0423728813559322 0.0212121212121212 0.0214723926380368 0.0230414746543779 0.0209424083769634 0.0320855614973262 0.0175438596491228 0.0251572327044025 0.0196078431372549 0.0163934426229508 0.027027027027027 0.109756097560976 0.0196078431372549 0.0666666666666667 0.0384615384615385
"Spib" 0.00294406280667321 0.00124223602484472 0.00338409475465313 0.00386847195357834 0.00277008310249307 0.00282485875706215 0.00303030303030303 0.00920245398773006 0 0 0 0 0 0 0 0 0.0121951219512195 0 0 0
"Pfdn2" 0.0274779195289499 0.0335403726708075 0.0456852791878173 0.0367504835589942 0.0692520775623269 0.0395480225988701 0.0363636363636364 0.0797546012269939 0.0184331797235023 0.0261780104712042 0.0267379679144385 0.0409356725146199 0.0566037735849057 0.0196078431372549 0.00819672131147541 0.036036036036036 0 0.0980392156862745 0.0888888888888889 0.0769230769230769
"Slbp" 0.0225711481844946 0.0198757763975155 0.0203045685279188 0.011605415860735 0.0332409972299169 0.0282485875706215 0.0363636363636364 0.049079754601227 0.0230414746543779 0.00523560209424084 0.0267379679144385 0.0175438596491228 0.113207547169811 0.0196078431372549 0.0491803278688525 0.036036036036036 0.0365853658536585 0.0588235294117647 0.0222222222222222 0.0384615384615385
"Pmf1" 0.0127576054955839 0.0198757763975155 0.0152284263959391 0.0174081237911025 0.0110803324099723 0.0112994350282486 0.00909090909090909 0.0184049079754601 0.0138248847926267 0.00523560209424084 0.0106951871657754 0.0116959064327485 0.106918238993711 0.0326797385620915 0.0245901639344262 0.027027027027027 0 0 0 0
"Rmi2" 0.00490677134445535 0.00248447204968944 0.00169204737732657 0.00193423597678917 0.00277008310249307 0.0112994350282486 0.00303030303030303 0.0122699386503067 0 0.00523560209424084 0.0106951871657754 0.00584795321637427 0.0251572327044025 0 0.0163934426229508 0 0 0.0196078431372549 0 0
"Paip1" 0.0637880274779195 0.0422360248447205 0.0592216582064298 0.0676982591876209 0.0941828254847645 0.0677966101694915 0.1 0.0644171779141104 0.0783410138248848 0.0471204188481675 0.0427807486631016 0.0760233918128655 0.0691823899371069 0.0784313725490196 0.0819672131147541 0.0810810810810811 0.024390243902439 0.137254901960784 0.133333333333333 0.0769230769230769
"E030030I06Rik" 0.00588812561334642 0.00248447204968944 0.0050761421319797 0.00386847195357834 0 0.00282485875706215 0 0 0.00460829493087558 0.00523560209424084 0 0.00584795321637427 0 0 0 0.00900900900900901 0 0 0 0
"Bcor" 0.00294406280667321 0.0136645962732919 0.0101522842639594 0.0154738878143133 0.0138504155124654 0.00847457627118644 0.0121212121212121 0.0122699386503067 0.0138248847926267 0.00523560209424084 0.0053475935828877 0.00584795321637427 0.0314465408805031 0.0065359477124183 0.00819672131147541 0.00900900900900901 0 0 0 0
"Thy1" 0.0098135426889107 0.0111801242236025 0.0287648054145516 0.0502901353965184 0.0332409972299169 0.00564971751412429 0.00909090909090909 0.0122699386503067 0.00921658986175115 0.00523560209424084 0.0106951871657754 0 0.0628930817610063 0 0.0163934426229508 0 0.0487804878048781 0 0 0
"Alox5ap" 0.184494602551521 0.192546583850932 0.189509306260575 0.16247582205029 0.285318559556787 0.211864406779661 0.233333333333333 0.202453987730061 0.15668202764977 0.183246073298429 0.176470588235294 0.327485380116959 0.188679245283019 0.209150326797386 0.254098360655738 0.171171171171171 0.024390243902439 0.333333333333333 0 0.0384615384615385
"Upb1" 0.00392541707556428 0.00124223602484472 0.00338409475465313 0.00386847195357834 0 0 0 0.0245398773006135 0 0.00523560209424084 0 0.00584795321637427 0 0 0.00819672131147541 0 0 0.0784313725490196 0 0
"Taldo1" 0.0628066732090285 0.053416149068323 0.0490693739424704 0.0676982591876209 0.0443213296398892 0.0367231638418079 0.0272727272727273 0.159509202453988 0.0368663594470046 0.0157068062827225 0.0427807486631016 0.0409356725146199 0.0880503144654088 0.0849673202614379 0.0491803278688525 0.0630630630630631 0.0121951219512195 0.156862745098039 0.0444444444444444 0
"Slc25a12" 0.00098135426889107 0.0062111801242236 0.00169204737732657 0.00193423597678917 0.00831024930747922 0.00564971751412429 0.00606060606060606 0.00613496932515337 0.00921658986175115 0.00523560209424084 0.0053475935828877 0 0.00628930817610063 0 0 0.00900900900900901 0 0.0196078431372549 0 0
"Rnf216" 0.0107948969578018 0.0136645962732919 0.0203045685279188 0.0135396518375242 0.0193905817174515 0.00564971751412429 0.0242424242424242 0.0276073619631902 0.00921658986175115 0.031413612565445 0.0320855614973262 0 0.0125786163522013 0.0130718954248366 0.00819672131147541 0.00900900900900901 0.0365853658536585 0 0 0
"Fmc1" 0.0176643768400393 0.0124223602484472 0.0152284263959391 0.0174081237911025 0.0304709141274238 0.019774011299435 0.00909090909090909 0.0122699386503067 0.00921658986175115 0.0104712041884817 0.0106951871657754 0.00584795321637427 0.0251572327044025 0.0130718954248366 0.0163934426229508 0.045045045045045 0.0487804878048781 0.0588235294117647 0.0666666666666667 0.0384615384615385
"Zfp607a" 0.00392541707556428 0.00496894409937888 0.0101522842639594 0.00386847195357834 0.00277008310249307 0.00282485875706215 0.00909090909090909 0.0122699386503067 0.00460829493087558 0 0 0.0116959064327485 0.00628930817610063 0 0 0 0 0.0392156862745098 0 0
"Cdip1" 0.0098135426889107 0.0173913043478261 0.0169204737732657 0.0193423597678917 0.00831024930747922 0.0112994350282486 0.0151515151515152 0.0245398773006135 0.00921658986175115 0.00523560209424084 0.0053475935828877 0 0.0125786163522013 0 0.0163934426229508 0 0.0121951219512195 0.0196078431372549 0 0
"Git1" 0.00883218842001963 0.00372670807453416 0.00169204737732657 0.00967117988394584 0.00554016620498615 0.00282485875706215 0 0.00613496932515337 0 0 0.0106951871657754 0 0.00628930817610063 0 0.0163934426229508 0.00900900900900901 0.024390243902439 0.0196078431372549 0 0.0769230769230769
"Smad3" 0.00098135426889107 0.00496894409937888 0.00169204737732657 0.00193423597678917 0.00831024930747922 0.0112994350282486 0 0 0 0.00523560209424084 0 0 0 0.0065359477124183 0 0.00900900900900901 0 0 0 0
"Thoc5" 0.00785083415112856 0.00496894409937888 0.00169204737732657 0.00580270793036751 0 0.00282485875706215 0.00606060606060606 0.00613496932515337 0 0.0157068062827225 0 0.00584795321637427 0.00628930817610063 0 0 0.00900900900900901 0 0.0196078431372549 0 0
"Mthfd2l" 0.0117762512266928 0.00248447204968944 0.0186125211505922 0.00773694390715667 0.0249307479224377 0.00847457627118644 0.0121212121212121 0.00613496932515337 0.032258064516129 0.00523560209424084 0.0053475935828877 0.00584795321637427 0.0125786163522013 0.0065359477124183 0.00819672131147541 0.00900900900900901 0.024390243902439 0 0 0.0769230769230769
"Rasa3" 0.0098135426889107 0.0198757763975155 0.0135363790186125 0.0212765957446809 0.0304709141274238 0.0225988700564972 0.0151515151515152 0.0337423312883436 0.0414746543778802 0 0.0106951871657754 0.0175438596491228 0.00628930817610063 0.0130718954248366 0 0.018018018018018 0.0121951219512195 0 0 0
"Med23" 0.00686947988223749 0.0062111801242236 0.0101522842639594 0.00386847195357834 0.00554016620498615 0 0.0121212121212121 0.00920245398773006 0.00921658986175115 0.00523560209424084 0 0 0 0 0 0.018018018018018 0.024390243902439 0.0196078431372549 0.0222222222222222 0
"Tamm41" 0.00196270853778214 0 0.00169204737732657 0 0 0 0 0 0.00460829493087558 0 0 0 0 0 0 0 0 0.0392156862745098 0 0
"Cd47" 0.0696761530912659 0.0683229813664596 0.077834179357022 0.104448742746615 0.110803324099723 0.0621468926553672 0.096969696969697 0.150306748466258 0.110599078341014 0.0575916230366492 0.0374331550802139 0.157894736842105 0.132075471698113 0.0522875816993464 0.10655737704918 0.126126126126126 0.182926829268293 0.235294117647059 0.288888888888889 0.0769230769230769
"Wdr74" 0.00294406280667321 0 0.0050761421319797 0.00773694390715667 0.00831024930747922 0.00564971751412429 0.00606060606060606 0.0122699386503067 0.00460829493087558 0 0.0106951871657754 0.0175438596491228 0.00628930817610063 0.0065359477124183 0 0 0.024390243902439 0.0196078431372549 0 0
"Pou1f1" 0.00294406280667321 0.00124223602484472 0 0.00386847195357834 0.00277008310249307 0 0.00303030303030303 0 0.0230414746543779 0.00523560209424084 0 0.00584795321637427 0 0.0065359477124183 0 0.018018018018018 0 0 0 0.0384615384615385
"Cops6" 0.0196270853778214 0.022360248447205 0.0253807106598985 0.0174081237911025 0.0221606648199446 0.0310734463276836 0.0363636363636364 0.0276073619631902 0.0230414746543779 0.0157068062827225 0.0213903743315508 0.0292397660818713 0.0440251572327044 0.0130718954248366 0.00819672131147541 0.00900900900900901 0.0121951219512195 0.0196078431372549 0.0666666666666667 0.0769230769230769
"Vgll4" 0.0186457311089303 0.0124223602484472 0.0203045685279188 0.00580270793036751 0.0138504155124654 0.0112994350282486 0.00909090909090909 0.0214723926380368 0.00921658986175115 0.00523560209424084 0.0106951871657754 0.0175438596491228 0.0188679245283019 0.0065359477124183 0.00819672131147541 0.00900900900900901 0.0365853658536585 0.0392156862745098 0 0.0384615384615385
"Appl1" 0.0127576054955839 0.0198757763975155 0.0219966159052453 0.0309477756286267 0.0304709141274238 0.0338983050847458 0.0242424242424242 0.0276073619631902 0.0276497695852535 0.0157068062827225 0.0267379679144385 0.0526315789473684 0.0314465408805031 0.0196078431372549 0.0245901639344262 0.0630630630630631 0.0365853658536585 0.0392156862745098 0.0444444444444444 0.0384615384615385
"Gm48368" 0.0127576054955839 0.0136645962732919 0.00676818950930626 0.00580270793036751 0.00277008310249307 0.0112994350282486 0.0151515151515152 0.00920245398773006 0.0138248847926267 0.00523560209424084 0.0320855614973262 0.0116959064327485 0.0251572327044025 0.0065359477124183 0.00819672131147541 0.027027027027027 0.0121951219512195 0.0196078431372549 0.0222222222222222 0.0384615384615385
"Ireb2" 0.013738959764475 0.00993788819875776 0.0135363790186125 0.0174081237911025 0.00831024930747922 0.00564971751412429 0.00303030303030303 0.0122699386503067 0.00921658986175115 0 0.0053475935828877 0.00584795321637427 0.0251572327044025 0 0 0.00900900900900901 0.024390243902439 0 0 0
"Eng" 0.00686947988223749 0.00372670807453416 0.011844331641286 0.00580270793036751 0.00831024930747922 0.00282485875706215 0.0121212121212121 0.00613496932515337 0.00460829493087558 0 0 0.0116959064327485 0.0188679245283019 0.0196078431372549 0.00819672131147541 0.00900900900900901 0.0487804878048781 0 0.0444444444444444 0
"Rnf215" 0.00785083415112856 0.00745341614906832 0.00338409475465313 0.00580270793036751 0.00277008310249307 0 0.0181818181818182 0.0153374233128834 0.0138248847926267 0 0.0213903743315508 0 0.00628930817610063 0 0.00819672131147541 0.027027027027027 0.0121951219512195 0 0 0.0384615384615385
"Arhgap27" 0.00098135426889107 0 0.0050761421319797 0 0 0.00282485875706215 0 0.0153374233128834 0 0 0 0 0.0125786163522013 0 0 0 0 0 0 0
"Nfic" 0.055937193326791 0.0447204968944099 0.0592216582064298 0.0309477756286267 0.0803324099722992 0.0338983050847458 0.0545454545454545 0.0245398773006135 0.0691244239631336 0.00523560209424084 0.0481283422459893 0.0409356725146199 0.0628930817610063 0.0261437908496732 0.0737704918032787 0.0540540540540541 0.0731707317073171 0.0588235294117647 0.0888888888888889 0
