"0" "1" "2" "3" "4"
"Wdr6" 0.15 0.0833333333333333 0.0491803278688525 0.173076923076923 0.054054054054054
"Znrf2" 0.08125 0.1 0.180327868852459 0.0192307692307692 0.0540540540540541
"Olfr1431" 0.025 0 0.0327868852459016 0 0
"Nfatc2ip" 0.05 0.025 0 0.0384615384615385 0.0810810810810811
"Eif3l" 0.50625 0.591666666666667 0.672131147540984 0.423076923076923 0.351351351351351
"Rspo3" 0.10625 0.133333333333333 0.0655737704918033 0.730769230769231 0.432432432432432
"Rnf113a1" 0.0125 0.0166666666666667 0.0163934426229508 0.0192307692307692 0.027027027027027
"Psma5" 0.95625 1.05 0.918032786885246 1.11538461538462 0.648648648648649
"Tsr3" 0.10625 0.05 0.0327868852459016 0.153846153846154 0.135135135135135
"Meaf6" 0.18125 0.108333333333333 0.163934426229508 0.153846153846154 0.297297297297297
"Gm7831" 0.00625 0.025 0.0491803278688525 0.0384615384615385 0
"Prkar1a" 1.075 1.19166666666667 1.04918032786885 0.903846153846154 1.02702702702703
"Pigs" 0.11875 0.0916666666666667 0.131147540983607 0.0384615384615385 0.189189189189189
"Pdgfrb" 0.63125 0.516666666666667 0.475409836065574 0.576923076923077 0.918918918918919
"Rngtt" 0.08125 0.05 0.0983606557377049 0.0961538461538461 0
"Glt28d2" 0.05 0 0.0327868852459016 0.0192307692307692 0.027027027027027
"Zfp41" 0.0125 0.0166666666666667 0.0163934426229508 0.0192307692307692 0
"Irak1bp1" 0.125 0.075 0.147540983606557 0.0961538461538462 0.135135135135135
"Rpl35a-ps5" 0.0125 0.025 0 0 0
"Tfap4" 0.025 0.00833333333333333 0.0327868852459016 0.0384615384615385 0
"Ccn5" 0.775 1.1 1.14754098360656 0.134615384615385 3.08108108108108
"Lrrc32" 0.08125 0.116666666666667 0.0655737704918033 0 0.0540540540540541
"Zbtb12" 0.01875 0.0166666666666667 0 0.0384615384615385 0
"Ppib" 0.8625 1.08333333333333 0.983606557377049 1.01923076923077 1.18918918918919
"Prelp" 1.76875 1.91666666666667 1.90163934426229 0.653846153846154 3.59459459459459
"Tlnrd1" 0.05625 0.0166666666666667 0.0655737704918033 0.0769230769230769 0.108108108108108
"Gas8" 0.1 0.075 0.0819672131147541 0.0576923076923077 0.135135135135135
"Nop14" 0.13125 0.0583333333333333 0.19672131147541 0.0961538461538461 0.243243243243243
"Thap2" 0.16875 0.133333333333333 0.213114754098361 0.134615384615385 0.216216216216216
"Dstn" 35.19375 21.85 32.4754098360656 26.6538461538462 5.97297297297297
"Ddx56" 0.1 0.0916666666666667 0.114754098360656 0.153846153846154 0.027027027027027
"Ralb" 0.2 0.175 0.311475409836066 0.230769230769231 0.135135135135135
"Fbxo4" 0.225 0.175 0.213114754098361 0.0769230769230769 0.243243243243243
"Ifi27l2a" 0.0375 1.375 0.327868852459016 0.0769230769230769 0.675675675675676
"Sobp" 0.13125 0.05 0.19672131147541 0.134615384615385 0.189189189189189
"Trove2" 0.175 0.116666666666667 0.163934426229508 0.173076923076923 0.108108108108108
"Vmn2r20" 0.00625 0.025 0 0.0192307692307692 0.027027027027027
"Rnf217" 0.08125 0.0166666666666667 0.0819672131147541 0.0576923076923077 0.027027027027027
"Tigd2" 0.10625 0.0833333333333333 0.0163934426229508 0.0769230769230769 0.135135135135135
"Aoc3" 1.09375 0.733333333333333 0.852459016393443 0.557692307692308 0.108108108108108
"Rnd2" 0.175 0.125 0.311475409836066 0.0961538461538461 0.216216216216216
"Zfp971" 0.0125 0.00833333333333333 0.0491803278688525 0 0
"Uqcc3" 0.55 0.375 0.60655737704918 0.403846153846154 0.567567567567568
"Gna12" 0.20625 0.166666666666667 0.327868852459016 0.173076923076923 0.027027027027027
"Ugdh" 0.20625 0.133333333333333 0.163934426229508 0.192307692307692 0.297297297297297
"Gpc3" 0.05625 0 0.0327868852459016 0.769230769230769 0.189189189189189
"Vmn2r1" 0.0125 0.0333333333333333 0.0327868852459016 0.0384615384615385 0
"Stbd1" 0.8 0.5 0.901639344262295 0.365384615384615 0.216216216216216
"Olfr1196" 0.0125 0.025 0.0327868852459016 0 0
"Trib3" 0.0125 0.0166666666666667 0.0327868852459016 0 0.027027027027027
"Zswim3" 0.025 0 0 0.0192307692307692 0.054054054054054
"Smo" 0.0875 0.0833333333333333 0.0819672131147541 0.115384615384615 0.135135135135135
"Fabp4" 1.125 4.51666666666667 1.45901639344262 0.692307692307692 0.162162162162162
"Rcl1" 0.10625 0.0583333333333333 0.114754098360656 0.211538461538462 0.0540540540540541
"Pgm1" 0.175 0.0416666666666667 0.0983606557377049 0.0576923076923077 0.027027027027027
"Foxl1" 0.0125 0.025 0.114754098360656 0.0769230769230769 0
"Mex3b" 0.01875 0 0.0163934426229508 0 0.108108108108108
"Elmod2" 0.0125 0.025 0.0491803278688525 0.0192307692307692 0.0540540540540541
"Ppp4r3b" 0.19375 0.208333333333333 0.131147540983607 0.288461538461538 0.0540540540540541
"Acer2" 0.0125 0.025 0.0163934426229508 0 0
"Vps37d" 0.075 0.0416666666666667 0.0983606557377049 0.0769230769230769 0.0810810810810811
"Lrrtm3" 0 0.0166666666666667 0.0163934426229508 0.211538461538462 0
"Cln8" 0.125 0.025 0.0491803278688525 0.0192307692307692 0.027027027027027
"Klhl29" 0.00625 0.0166666666666667 0 0.0384615384615385 0
"Cage1" 0.00625 0.0333333333333333 0 0.0384615384615384 0
"Pinx1" 0.075 0.025 0.0983606557377049 0.0576923076923077 0.027027027027027
"Spcs3" 0.0875 0.2 0.180327868852459 0.0961538461538462 0.324324324324324
"Galm" 0.025 0.025 0.0163934426229508 0.0192307692307692 0
"Slc16a2" 0.05 0.108333333333333 0.0163934426229508 0.173076923076923 0.297297297297297
"Lman2" 0.44375 0.35 0.360655737704918 0.576923076923077 0.324324324324324
"Cntln" 0.13125 0.108333333333333 0.0819672131147541 0.134615384615385 0.0540540540540541
"Os9" 0.175 0.108333333333333 0.213114754098361 0.25 0.756756756756757
"BC052040" 0.03125 0 0.0163934426229508 0 0.027027027027027
"Mcur1" 0.3875 0.225 0.360655737704918 0.269230769230769 0.135135135135135
"Nrtn" 0.65625 0.375 0.885245901639344 0.730769230769231 0.0810810810810811
"Colgalt1" 0.1 0.0583333333333333 0.114754098360656 0.115384615384615 0.297297297297297
"Tmem65" 0.28125 0.241666666666667 0.213114754098361 0.288461538461538 0.351351351351351
"Zdhhc15" 0.00625 0.00833333333333333 0 0.0576923076923077 0
"Gm42715" 0.06875 0.0916666666666667 0.0491803278688525 0.0576923076923077 0.0540540540540541
"2310022B05Rik" 0.63125 0.333333333333333 0.639344262295082 0.423076923076923 0.405405405405405
"Ado" 0.1625 0.075 0.0163934426229508 0.153846153846154 0.0540540540540541
"Nudt18" 0.4125 0.166666666666667 0.377049180327869 0.192307692307692 0.135135135135135
"Hexim1" 0.25 0.116666666666667 0.262295081967213 0.192307692307692 0.432432432432432
"Gm7694" 0.06875 0.0333333333333333 0.0983606557377049 0 0
"Fam76a" 0.25625 0.116666666666667 0.278688524590164 0.25 0.27027027027027
"Tpgs1" 0.49375 0.375 0.327868852459016 0.326923076923077 0.351351351351351
"Bri3" 4.44375 3.68333333333333 4.70491803278689 4.78846153846154 2.89189189189189
"Tbc1d25" 0.025 0.025 0.0163934426229508 0.0192307692307692 0.027027027027027
"Flnb" 0.25625 0.166666666666667 0.311475409836066 0.0769230769230769 0.027027027027027
"Hif1a" 0.525 0.375 0.229508196721311 0.173076923076923 0.135135135135135
"Pdp2" 0.3 0.191666666666667 0.40983606557377 0.269230769230769 0.108108108108108
"Zcchc9" 0.33125 0.133333333333333 0.524590163934426 0.480769230769231 0.459459459459459
"Kirrel" 0.0625 0.0166666666666667 0.0327868852459016 0 0.027027027027027
"Gm9443" 0.0625 0.075 0.0491803278688525 0.0576923076923077 0
"Adamts1" 0.325 0.325 0.967213114754098 0.980769230769231 0.432432432432432
"Hist1h4h" 0.09375 0.116666666666667 0.131147540983607 0.0384615384615384 0.027027027027027
"Gm15666" 0.05 0.0166666666666667 0.0163934426229508 0.230769230769231 0.054054054054054
"Dnaaf2" 0.0375 0.0166666666666667 0 0.0192307692307692 0
"Prim1" 0.0625 0.0416666666666667 0.0983606557377049 0.0769230769230769 0.0810810810810811
"Srxn1" 0.075 0.191666666666667 0.295081967213115 0.0576923076923077 0
"Nqo2" 0.075 0.0583333333333333 0.0655737704918033 0.173076923076923 0.0540540540540541
"Timp1" 0.05625 0.916666666666667 0.131147540983607 0.0961538461538462 3.7027027027027
"Tmem45a" 0.25 0.225 0.278688524590164 0.230769230769231 0.324324324324324
"0610009B22Rik" 0.31875 0.25 0.19672131147541 0.307692307692308 0.108108108108108
"Twsg1" 0.8 0.858333333333333 0.868852459016393 0.788461538461538 0.378378378378378
"Plekha8" 0.01875 0.00833333333333333 0.0163934426229508 0 0.054054054054054
"Txndc17" 1.25625 1.54166666666667 1.0983606557377 1.28846153846154 1.64864864864865
"Itm2c" 1.25 1.21666666666667 1.27868852459016 1.71153846153846 3
"Rbpms2" 0.53125 0.3 0.868852459016393 0.423076923076923 0
"Ffar1" 0.01875 0.00833333333333333 0.0163934426229508 0.0192307692307692 0
"Gm47933" 0.01875 0.025 0.0163934426229508 0.0192307692307692 0
"Brd3os" 0.025 0.025 0.0655737704918033 0.0192307692307692 0
"Rpp40" 0.1 0.0666666666666667 0.0163934426229508 0.0384615384615385 0.027027027027027
"Mustn1" 6.8375 6.26666666666667 5.77049180327869 6.90384615384615 1.45945945945946
"Gm47967" 0.025 0.0166666666666667 0.0491803278688525 0 0
"Stat6" 0.16875 0.0916666666666667 0.180327868852459 0.115384615384615 0.324324324324324
"Gm4034" 0.1125 0.2 0.163934426229508 0.173076923076923 0.0540540540540541
"Hist2h4" 0.0125 0.00833333333333333 0.0163934426229508 0.0192307692307692 0
"Fcgr1" 0.00625 0.133333333333333 0 0 0
"Sfn" 0 0.0416666666666667 0.0163934426229508 0 0
"Egln3" 0.025 0.025 0.0491803278688525 0.134615384615385 0
"Gulp1" 0.075 0.1 0.229508196721311 0.0576923076923077 0.135135135135135
"Zfp72" 0.01875 0 0.0327868852459016 0 0.027027027027027
"Atg3" 0.48125 0.408333333333333 0.524590163934426 0.865384615384615 0.648648648648649
"Endog" 0.08125 0.0416666666666667 0.147540983606557 0.0384615384615385 0
"Mtrf1" 0.075 0.0166666666666667 0.0163934426229508 0.0576923076923077 0
"Zfp81" 0.0125 0.00833333333333333 0.0491803278688525 0.0192307692307692 0
"Fam173b" 0.06875 0.133333333333333 0.180327868852459 0.0769230769230769 0.135135135135135
"Insig1" 0.0875 0.0833333333333333 0.40983606557377 0.269230769230769 0.162162162162162
"Purg" 0.0375 0.025 0.0163934426229508 0.0384615384615385 0.054054054054054
"Cox8a" 7.75625 7.575 6.70491803278689 7.44230769230769 6.08108108108108
"Lsm11" 0.03125 0 0.0327868852459016 0.0576923076923077 0.027027027027027
"Snx9" 0.15625 0.308333333333333 0.229508196721311 0.307692307692308 0.162162162162162
"Sod3" 5.25625 5.975 5.52459016393443 10.1923076923077 4.78378378378378
"Rad51ap2" 0.0125 0.00833333333333333 0.0655737704918033 0 0
"Nxt1" 0.14375 0.15 0.311475409836066 0.211538461538462 0.108108108108108
"Zfp810" 0.05625 0.025 0.0819672131147541 0.0192307692307692 0.0810810810810811
"Dyrk2" 0.1625 0.141666666666667 0.131147540983607 0.0384615384615385 0.162162162162162
"Ier5" 0.28125 0.283333333333333 0.262295081967213 0.0769230769230769 0.351351351351351
"Tmem14c" 0.95 1.00833333333333 0.80327868852459 1.13461538461538 0.567567567567568
"Glipr2" 0.10625 0.0833333333333333 0.0655737704918033 0.0576923076923077 0
"Fndc5" 0.14375 0.183333333333333 0.147540983606557 0.0961538461538462 0.027027027027027
"Thbs2" 0.1125 0.15 0.19672131147541 0.211538461538462 0.243243243243243
"Sept10" 0.05625 0.075 0.278688524590164 0.211538461538462 0.108108108108108
"Rtf1" 0.8 0.95 0.704918032786885 0.788461538461538 0.54054054054054
"Dtx3l" 0.0875 0.05 0.0819672131147541 0.0576923076923077 0.0540540540540541
"Kctd11" 0.0875 0.0666666666666667 0.0655737704918033 0 0.027027027027027
"Pik3ca" 0.2125 0.208333333333333 0.278688524590164 0.134615384615385 0.0810810810810811
"Rpl36" 12.29375 12.5166666666667 11.6229508196721 13.1538461538462 13.8918918918919
"Nrbf2" 0.11875 0.075 0.131147540983607 0.0192307692307692 0.162162162162162
"Six4" 0.06875 0.0166666666666667 0.0327868852459016 0 0.054054054054054
"Manbal" 1.0875 0.908333333333333 1 1.01923076923077 0.675675675675676
"Lurap1" 0.03125 0.0166666666666667 0.114754098360656 0.0384615384615385 0
"Eif3j1" 0.3125 0.283333333333333 0.60655737704918 0.5 0.324324324324324
"Tmem98" 0.25625 0.208333333333333 0.19672131147541 0.211538461538462 0.378378378378378
"Spin4" 0.0125 0.025 0.0163934426229508 0 0
"Enpp4" 0.08125 0.075 0.0655737704918033 0.0961538461538462 0
"Lrtm1" 0.0375 0.00833333333333333 0 0.0384615384615385 0
"Pigm" 0.0375 0.025 0.0819672131147541 0.0384615384615385 0
"Trim37" 0.05 0.0583333333333333 0.0327868852459016 0.0576923076923077 0.054054054054054
"Dpt" 0 0.225 0 0.0576923076923077 4.48648648648649
"Ctsk" 0.075 0.0916666666666667 0.0655737704918033 0.153846153846154 1.59459459459459
"Ctla2b" 0.03125 0.0416666666666667 0 0.0192307692307692 0.0810810810810811
"Slc25a43" 0.04375 0.05 0 0.0769230769230769 0.0540540540540541
"Zfp830" 0.075 0.0916666666666667 0.114754098360656 0.0961538461538461 0.0540540540540541
"Csrp1" 15.86875 9.975 15.6229508196721 17.0384615384615 2.2972972972973
"Tmem252" 0.375 0.258333333333333 0.491803278688525 0.269230769230769 0.0810810810810811
"Zmynd19" 0.0875 0.025 0.0655737704918033 0.0961538461538461 0.0540540540540541
"Serpine1" 0.65625 0.35 1.19672131147541 0.442307692307692 0.0540540540540541
"Fmod" 0 0.133333333333333 0 0.0192307692307692 3.72972972972973
"Slc22a5" 0.0125 0.00833333333333333 0 0.0576923076923077 0.0810810810810811
"Cdca4" 0.03125 0.0416666666666667 0.0163934426229508 0.0576923076923077 0.0540540540540541
"Bahcc1" 0.0625 0.0333333333333333 0.0655737704918033 0 0.189189189189189
"Ifit3" 0 0.0583333333333333 0 0.0769230769230769 0.27027027027027
"Dmac1" 0.4125 0.441666666666667 0.475409836065574 0.615384615384615 0.513513513513513
"Sf3a3" 0.21875 0.241666666666667 0.213114754098361 0.269230769230769 0.135135135135135
"Ascc2" 0.04375 0.0166666666666667 0.0163934426229508 0 0
"Cand2" 0.04375 0.0333333333333333 0.0655737704918033 0.0192307692307692 0.027027027027027
"Epha1" 0.1125 0.075 0.0819672131147541 0.0769230769230769 0.108108108108108
"Tshz1" 0.29375 0.133333333333333 0.180327868852459 0.153846153846154 0.324324324324324
"Usp50" 0.13125 0.108333333333333 0.180327868852459 0.134615384615385 0.027027027027027
"Bmp2k" 0.16875 0.125 0.262295081967213 0.173076923076923 0.027027027027027
"Nr1d2" 0.18125 0.15 0.229508196721311 0.25 0.243243243243243
"Dkk3" 1.3125 1.15 1.18032786885246 1.40384615384615 1.35135135135135
"Gxylt2" 0.50625 0.7 0.540983606557377 3.57692307692308 1.27027027027027
"Mtfp1" 0.025 0.00833333333333333 0 0.0192307692307692 0.027027027027027
"Gm3953" 0.125 0.116666666666667 0.180327868852459 0.134615384615385 0.027027027027027
"Jund" 4.18125 3.675 4.75409836065574 6.15384615384615 3.64864864864865
"Gpbp1" 0.23125 0.108333333333333 0.245901639344262 0.326923076923077 0.216216216216216
"Nudt19" 0.28125 0.208333333333333 0.262295081967213 0.192307692307692 0.243243243243243
"Ppp1r3c" 0.08125 0 0.0163934426229508 0.0576923076923077 0.027027027027027
"Ppwd1" 0.05625 0.025 0.0819672131147541 0.0576923076923077 0
"Gtf3c3" 0.08125 0.0583333333333333 0.131147540983607 0.0961538461538462 0.0540540540540541
"Ctps" 0.09375 0.0833333333333333 0.147540983606557 0.0576923076923077 0.027027027027027
"Svip" 0.20625 0.108333333333333 0.229508196721311 0.173076923076923 0.0810810810810811
"Gm13002" 0.03125 0.00833333333333333 0.0163934426229508 0.0192307692307692 0.027027027027027
"Ubxn2b" 0.125 0.05 0.0655737704918033 0.173076923076923 0.054054054054054
"Mettl24" 0.18125 0.0333333333333333 0.311475409836066 0.230769230769231 0.027027027027027
"Samd15" 0.06875 0.0666666666666667 0.0491803278688525 0.134615384615385 0.216216216216216
"Krt80" 0.01875 0.0416666666666667 0 0 0
"Cnot9" 0.05 0.05 0.0491803278688525 0.0769230769230769 0.108108108108108
"Mmrn2" 0.0125 0.0583333333333333 0 0 0
"Vmn2r100" 0.0125 0.00833333333333333 0.0327868852459016 0 0.108108108108108
"Alpk2" 0.0375 0.075 0.0327868852459016 0.0192307692307692 0.027027027027027
"Srm" 0.325 0.308333333333333 0.377049180327869 0.25 0.324324324324324
"Gm7337" 0.01875 0.0166666666666667 0.0163934426229508 0 0
"Tmem158" 0 0.00833333333333333 0 0.0192307692307692 0.0810810810810811
"Cd93" 0.00625 0.05 0.0163934426229508 0 0
"Gm3550" 0.025 0.00833333333333333 0.0491803278688525 0.0576923076923077 0.0540540540540541
"Htatip2" 0.06875 0.183333333333333 0.114754098360656 0.115384615384615 0.0540540540540541
"Zfp282" 0.0125 0.00833333333333333 0.0163934426229508 0.0192307692307692 0.054054054054054
"Gdap1" 0.00625 0.025 0.0163934426229508 0.0192307692307692 0.054054054054054
"Olfr1116" 0.01875 0.05 0.0327868852459016 0.0576923076923077 0.0810810810810811
"Inhbe" 0.025 0.025 0 0 0.0540540540540541
"Psmd7" 1.4625 1.3 1.27868852459016 1.63461538461538 1.32432432432432
"P2rx1" 0.0625 0.0666666666666667 0.0327868852459016 0 0.0810810810810811
"Rnf227" 0.01875 0.00833333333333333 0.0163934426229508 0.0192307692307692 0
"Vmn2r97" 0.04375 0.00833333333333333 0.0163934426229508 0 0.189189189189189
"Lage3" 0.475 0.325 0.524590163934426 0.461538461538462 0.783783783783784
"Gmfb" 0.04375 0.0416666666666667 0.0163934426229508 0.0384615384615385 0.189189189189189
"Osr1" 1.1625 0.975 1.0327868852459 3.82692307692308 1.48648648648649
"Fan1" 0.04375 0.00833333333333333 0 0.0384615384615385 0.027027027027027
"Fig4" 0.06875 0.025 0.0819672131147541 0.0576923076923077 0.027027027027027
"Flrt2" 0 0.025 0.0491803278688525 0 0.189189189189189
"Uqcr11" 4.30625 4.29166666666667 3.91803278688525 5.09615384615385 3.35135135135135
"Zdhhc5" 0.0875 0.15 0.147540983606557 0.0769230769230769 0.0810810810810811
"Itih2" 0.1375 0.1 0.131147540983607 0.0192307692307692 0.108108108108108
"Trir" 0.99375 1 0.868852459016393 0.884615384615385 0.459459459459459
"Timmdc1" 0.0625 0.116666666666667 0.163934426229508 0.0384615384615384 0.027027027027027
"Arf1" 2.40625 2.125 2.18032786885246 2.36538461538462 2.24324324324324
"Ccdc126" 0.0625 0.0166666666666667 0.114754098360656 0.0192307692307692 0.243243243243243
"Neurl1a" 0.00625 0.025 0.0163934426229508 0.0192307692307692 0
"Vstm2b" 0.1875 0.05 0.163934426229508 0 0
"Tmem38a" 0.15 0.0666666666666667 0.147540983606557 0.0576923076923077 0.0810810810810811
"Arl5c" 0.0375 0.0666666666666667 0.114754098360656 0.0961538461538461 0.054054054054054
"Amigo2" 0.125 0.0583333333333333 0.114754098360656 0.0192307692307692 0
"Gm21988" 0.01875 0.0166666666666667 0.0819672131147541 0.0961538461538462 0.0540540540540541
"Atp23" 0.01875 0.0583333333333333 0.0655737704918033 0.0192307692307692 0.0810810810810811
"Lin52" 0.0625 0.0333333333333333 0.0491803278688525 0.0576923076923077 0.0540540540540541
"Zdhhc1" 0.125 0.05 0.180327868852459 0.0384615384615385 0.189189189189189
"Wdr5b" 0.0375 0.00833333333333333 0.0163934426229508 0.0192307692307692 0.0540540540540541
"Nek9" 0.275 0.166666666666667 0.245901639344262 0.192307692307692 0.0810810810810811
"Clns1a" 0.325 0.216666666666667 0.377049180327869 0.326923076923077 0.189189189189189
"Loxl2" 0.11875 0.0833333333333333 0.180327868852459 0.326923076923077 0.108108108108108
"Tmem35b" 0.06875 0.0583333333333333 0.147540983606557 0.0769230769230769 0
"1810037I17Rik" 2.0125 2.35833333333333 1.68852459016393 2.26923076923077 1.78378378378378
"Col4a3" 0.15 0.141666666666667 0.163934426229508 0.173076923076923 0.486486486486486
"Tnfrsf26" 0.0125 0.025 0.0327868852459016 0.0192307692307692 0.027027027027027
"Wnt4" 0.0125 0.00833333333333333 0.0163934426229508 0.0192307692307692 0
"Rnaset2a" 0.275 0.216666666666667 0.262295081967213 0.288461538461538 0.810810810810811
"Bahd1" 0.05 0.05 0.0491803278688525 0.0576923076923077 0.0810810810810811
"Ang" 0.0375 0.0916666666666667 0.0819672131147541 0.0576923076923077 0.162162162162162
"Lonp1" 0.1125 0.075 0.114754098360656 0.0384615384615385 0.135135135135135
"Trappc5" 0.23125 0.216666666666667 0.147540983606557 0.365384615384615 0.135135135135135
"Nutf2-ps1" 0.1125 0.0583333333333333 0.19672131147541 0.153846153846154 0.0540540540540541
"Dhfr" 0.025 0.00833333333333333 0.0163934426229508 0.0384615384615385 0.054054054054054
"Gm13212" 0.06875 0 0.0491803278688525 0 0
"Gm29013" 0.025 0.00833333333333333 0.0327868852459016 0.0576923076923077 0
"Ces1g" 0.0125 0.00833333333333333 0.0163934426229508 0.0384615384615385 0.027027027027027
"Rap1b" 0.5875 0.675 0.475409836065574 0.576923076923077 1.02702702702703
"Apmap" 0.1875 0.183333333333333 0.180327868852459 0.115384615384615 0.108108108108108
"Fbln7" 0.06875 0.075 0.0163934426229508 0.192307692307692 1.2972972972973
"Prss12" 0.0125 0.191666666666667 0 1.32692307692308 0.0540540540540541
"Mmab" 0.0125 0 0.0491803278688525 0 0
"Ccdc8" 0.03125 0.0333333333333333 0.0983606557377049 0 0
"Guca1a" 0 0 0.0163934426229508 0 0.243243243243243
"Krt18" 0.20625 0.0583333333333333 0.295081967213115 0.115384615384615 0
"Syde2" 0.05625 0.0416666666666667 0.0163934426229508 0.0961538461538462 0.027027027027027
"mt-Atp6" 4.2125 4.50833333333333 3.52459016393443 4.05769230769231 3.75675675675676
"Trpt1" 0.1 0.0416666666666667 0.0983606557377049 0.0384615384615385 0.0810810810810811
"Dlx5" 0.025 0.0666666666666667 0 0.557692307692308 0.027027027027027
"Gm47191" 0.01875 0.00833333333333333 0 0 0.027027027027027
"Tppp" 0.025 0.00833333333333333 0.0327868852459016 0.0384615384615385 0
"Rpl17-ps8" 0.0375 0.0416666666666667 0.0163934426229508 0 0
"Ndufa8" 1.39375 1.34166666666667 1.52459016393443 1.15384615384615 1.08108108108108
"Adamts5" 0.15625 0.133333333333333 0.213114754098361 0.0384615384615385 0.72972972972973
"Txnl4b" 0.075 0.075 0.0655737704918033 0.153846153846154 0.0540540540540541
"Rftn1" 0 0 0.0163934426229508 0 0.243243243243243
"Atp5a1" 2.0125 2.3 2.11475409836066 2.76923076923077 1.56756756756757
"Slc31a2" 0.1625 0.125 0.163934426229508 0.134615384615385 0.0810810810810811
"Arsa" 0.06875 0.0666666666666667 0.0491803278688525 0.0384615384615385 0.27027027027027
"Rfng" 0.0875 0.141666666666667 0.131147540983607 0.0961538461538461 0.027027027027027
"Cilp2" 0.01875 0.00833333333333333 0 0.0384615384615385 0
"Rassf8" 0.06875 0.075 0.147540983606557 0.0576923076923077 0.0810810810810811
"Tfb1m" 0.025 0.0333333333333333 0.0655737704918033 0.0192307692307692 0.027027027027027
"Cmc4" 0.0625 0.0416666666666667 0.131147540983607 0.0576923076923077 0.027027027027027
"mt-Cytb" 24.15625 24.7583333333333 21.8360655737705 22.8461538461538 16.5135135135135
"Plekhf1" 0.075 0.05 0.0983606557377049 0.0961538461538462 0.135135135135135
"Zfp11" 0.025 0 0.0163934426229508 0 0.108108108108108
"Ppm1d" 0.0375 0.0583333333333333 0.0819672131147541 0.0384615384615385 0.027027027027027
"Tbc1d12" 0.13125 0.0916666666666667 0.147540983606557 0.0192307692307692 0.189189189189189
"Pcdhb14" 0.03125 0.0333333333333333 0.0163934426229508 0.0192307692307692 0.027027027027027
"Chst2" 0.03125 0.05 0.0327868852459016 0.230769230769231 0.108108108108108
"Cdkn2b" 0 0 0.0327868852459016 0.0384615384615385 0.027027027027027
"Rap2b" 0.14375 0.075 0.229508196721311 0.173076923076923 0.216216216216216
"Gfm1" 0.10625 0.191666666666667 0.114754098360656 0.0576923076923077 0.243243243243243
"Prps1l3" 0.03125 0.00833333333333333 0 0.0192307692307692 0
"Car5a" 0.025 0.025 0.0327868852459016 0.0192307692307692 0.054054054054054
"Best1" 0.00625 0.0166666666666667 0.0163934426229508 0 0.135135135135135
"Spry2" 0.3 0.241666666666667 0.704918032786885 0.5 0.405405405405405
"Sdf2l1" 0.10625 0.166666666666667 0.0819672131147541 0.0961538461538462 0.0810810810810811
"Naxe" 0.75 0.808333333333333 0.622950819672131 0.557692307692308 0.72972972972973
"Mocos" 0.00625 0.0166666666666667 0.0163934426229508 0.0192307692307692 0
"Chchd10" 0.4375 0.125 0.327868852459016 0.288461538461538 0.0810810810810811
"Pcbd1" 0.03125 0.0416666666666667 0.0327868852459016 0.0384615384615385 0.0810810810810811
"Clybl" 0.2 0.0583333333333333 0.327868852459016 0.115384615384615 0.189189189189189
"Bves" 0.15 0.025 0.0655737704918033 0.0384615384615385 0
"Alox12" 0.025 0 0.0163934426229508 0 0
"Plcl1" 0.06875 0.0583333333333333 0.0327868852459016 0 0.0540540540540541
"Maoa" 0.16875 0.075 0.0655737704918033 0.0961538461538462 0.0810810810810811
"Zfp993" 0.03125 0.00833333333333333 0 0.0384615384615385 0
"Rock2" 1.0125 1 1.0983606557377 0.673076923076923 0.378378378378378
"Tpgs2" 0.14375 0.0416666666666667 0.114754098360656 0.115384615384615 0.243243243243243
"Rgcc" 0.075 0.183333333333333 0.0327868852459016 0.0576923076923077 0.189189189189189
"Acot13" 0.4625 0.375 0.622950819672131 0.788461538461538 0.27027027027027
"Rbbp9" 0.2 0.0916666666666667 0.245901639344262 0.211538461538462 0.27027027027027
"Fmo3" 0.0875 0.133333333333333 0.19672131147541 0.0384615384615385 0.108108108108108
"Zc3h3" 0.03125 0.00833333333333333 0 0.0192307692307692 0
"Hnrnpul2" 0.3625 0.3 0.327868852459016 0.365384615384615 0.243243243243243
"Mrm2" 0.0125 0.025 0.0655737704918033 0.0384615384615385 0.054054054054054
"Hist1h2ap" 0.025 0.0666666666666667 0.0327868852459016 0 0
"Magee1" 0.06875 0.0333333333333333 0.114754098360656 0.0384615384615384 0
"Mcee" 0.50625 0.275 0.508196721311475 0.461538461538462 0.459459459459459
"Tmem64" 0.13125 0.141666666666667 0.0491803278688525 0.0576923076923077 0.27027027027027
"Foxo1" 0.19375 0.166666666666667 0.295081967213115 0.288461538461538 0.27027027027027
"Asb5" 0.08125 0.025 0.0819672131147541 0 0
"Vmn2r99" 0.01875 0.00833333333333333 0.0491803278688525 0 0
"Hoxb4" 0.10625 0.0583333333333333 0.163934426229508 0.115384615384615 0.162162162162162
"Zfp449" 0.03125 0.00833333333333333 0.0327868852459016 0.0769230769230769 0.027027027027027
"Pex13" 0.11875 0.0333333333333333 0.180327868852459 0.192307692307692 0.0810810810810811
"Ints12" 0.06875 0.05 0.0327868852459016 0.0961538461538461 0.108108108108108
"Il1r1" 0.20625 0.0583333333333333 0.114754098360656 0.0769230769230769 0.0810810810810811
"Hbegf" 0.3375 0.266666666666667 0.639344262295082 0.25 0.0810810810810811
"Larp6" 0.01875 0.0333333333333333 0.0327868852459016 0.0192307692307692 0.216216216216216
